,Actual,Date,Forecasted
2014-07-10,-0.8198969052627589,2014-07-10,-0.6280708312988281
2014-07-11,-0.8190559440559441,2014-07-11,-0.628402590751648
2014-07-14,-0.8172464756707594,2014-07-14,-0.6290392279624939
2014-07-15,-0.8205707401551088,2014-07-15,-0.6298040747642517
2014-07-16,-0.8219625817116237,2014-07-16,-0.6300917267799377
2014-07-17,-0.8246068770607631,2014-07-17,-0.6299151182174683
2014-07-18,-0.8219779805444537,2014-07-18,-0.6300297975540161
2014-07-21,-0.823063738416334,2014-07-21,-0.6302654147148132
2014-07-22,-0.8233132496409186,2014-07-22,-0.6312604546546936
2014-07-23,-0.8188814968040103,2014-07-23,-0.6314485669136047
2014-07-24,-0.8171487797983605,2014-07-24,-0.6304202079772949
2014-07-25,-0.813850082906097,2014-07-25,-0.6292524337768555
2014-07-28,-0.8120135171052132,2014-07-28,-0.6293444037437439
2014-07-29,-0.8148663906661648,2014-07-29,-0.6297673583030701
2014-07-30,-0.8152505364604902,2014-07-30,-0.6293628215789795
2014-07-31,-0.8191791185927748,2014-07-31,-0.6285764575004578
2014-08-01,-0.8195995270891587,2014-08-01,-0.6290955543518066
2014-08-04,-0.8227155548137021,2014-08-04,-0.6300714612007141
2014-08-05,-0.8254646874254573,2014-08-05,-0.6310293674468994
2014-08-06,-0.8240764756011708,2014-08-06,-0.6302849054336548
2014-08-07,-0.8242101737803744,2014-08-07,-0.6300559639930725
2014-08-08,-0.8235294117647058,2014-08-08,-0.6301546096801758
2014-08-11,-0.8211610835786415,2014-08-11,-0.6303384900093079
2014-08-12,-0.8228191636665744,2014-08-12,-0.6312662363052368
2014-08-13,-0.8207722790526218,2014-08-13,-0.631476879119873
2014-08-14,-0.8190389576643962,2014-08-14,-0.6308354735374451
2014-08-15,-0.8157647324282652,2014-08-15,-0.6295650005340576
2014-08-18,-0.8105717615145089,2014-08-18,-0.6279478669166565
2014-08-19,-0.8079436038514443,2014-08-19,-0.6276558041572571
2014-08-20,-0.8103597827726656,2014-08-20,-0.6284422874450684
2014-08-21,-0.807862764575533,2014-08-21,-0.6267966032028198
2014-08-22,-0.8050076018552376,2014-08-22,-0.6256341338157654
2014-08-25,-0.8053596074221745,2014-08-25,-0.6255244612693787
2014-08-26,-0.8052185120894494,2014-08-26,-0.6243701577186584
2014-08-27,-0.8032215178898288,2014-08-27,-0.6241495609283447
2014-08-28,-0.8052158341905742,2014-08-28,-0.624829888343811
2014-08-29,-0.8070297644821809,2014-08-29,-0.6255593299865723
2014-09-02,-0.8057171444745993,2014-09-02,-0.625289797782898
2014-09-03,-0.8114530728918532,2014-09-03,-0.623663067817688
2014-09-04,-0.8271835426316995,2014-09-04,-0.6307539939880371
2014-09-05,-0.8269573731510298,2014-09-05,-0.6314639449119568
2014-09-08,-0.8344358598865492,2014-09-08,-0.6348422765731812
2014-09-09,-0.8345685681967823,2014-09-09,-0.6348095536231995
2014-09-10,-0.8288396685251402,2014-09-10,-0.6347507238388062
2014-09-11,-0.8285149117468046,2014-09-11,-0.6350827217102051
2014-09-12,-0.8284451044584697,2014-09-12,-0.6352463364601135
2014-09-15,-0.8308872470713525,2014-09-15,-0.6363131999969482
2014-09-16,-0.8303191399875507,2014-09-16,-0.6352903842926025
2014-09-17,-0.8285077575000422,2014-09-17,-0.6348841190338135
2014-09-18,-0.8268848109661728,2014-09-18,-0.6341469883918762
2014-09-19,-0.827578698386539,2014-09-19,-0.633658766746521
2014-09-22,-0.8295295447261442,2014-09-22,-0.6345906257629395
2014-09-23,-0.8271355429803288,2014-09-23,-0.6346506476402283
2014-09-24,-0.82866620640881,2014-09-24,-0.6345510482788086
2014-09-25,-0.8337862165007982,2014-09-25,-0.6337249875068665
2014-09-26,-0.83138357517029,2014-09-26,-0.6350162029266357
2014-09-29,-0.8344167121520369,2014-09-29,-0.636069118976593
2014-09-30,-0.8333912123166477,2014-09-30,-0.6361778378486633
2014-10-01,-0.8364203130411836,2014-10-01,-0.6364597082138062
2014-10-02,-0.8354932731733825,2014-10-02,-0.636695146560669
2014-10-03,-0.8377867878136551,2014-10-03,-0.6377013325691223
2014-10-06,-0.8407685053466106,2014-10-06,-0.6392614841461182
2014-10-07,-0.8417493309402093,2014-10-07,-0.6391591429710388
2014-10-08,-0.8413547798168025,2014-10-08,-0.6406680345535278
2014-10-09,-0.8404107424960505,2014-10-09,-0.6404391527175903
2014-10-10,-0.8397677563031893,2014-10-10,-0.6398987770080566
2014-10-13,-0.8434451171691189,2014-10-13,-0.6409239172935486
2014-10-14,-0.8468564870816662,2014-10-14,-0.6417555212974548
2014-10-15,-0.8493241677608713,2014-10-15,-0.6420899629592896
2014-10-16,-0.8508914602599253,2014-10-16,-0.6420198678970337
2014-10-17,0.042369263607257235,2014-10-17,0.04941017925739288
2014-10-20,0.058461538461538565,2014-10-20,0.039609793573617935
2014-10-21,0.09173236735563606,2014-10-21,0.04222652316093445
2014-10-22,0.11593888828692145,2014-10-22,0.06171242892742157
2014-10-23,0.1484443470639789,2014-10-23,0.07707962393760681
2014-10-24,0.14121475054229937,2014-10-24,0.07084868848323822
2014-10-27,0.14150738488271064,2014-10-27,0.07900393754243851
2014-10-28,0.15795183336949425,2014-10-28,0.08495048433542252
2014-10-29,0.16851730894839978,2014-10-29,0.09710503369569778
2014-10-30,0.1767682323176769,2014-10-30,0.11811937391757965
2014-10-31,0.18903445998018276,2014-10-31,0.1275859922170639
2014-11-03,0.2117855560478512,2014-11-03,0.14338518679141998
2014-11-04,0.201859229747676,2014-11-04,0.15106630325317383
2014-11-05,0.1975797579757974,2014-11-05,0.151687890291214
2014-11-06,0.18177864753207218,2014-11-06,0.14426963031291962
2014-11-07,0.1730334660497148,2014-11-07,0.13779690861701965
2014-11-10,0.16370829769033368,2014-11-10,0.1354001760482788
2014-11-11,0.17351305091998293,2014-11-11,0.1403963267803192
2014-11-12,0.18313304264596408,2014-11-12,0.1373654007911682
2014-11-13,0.17560020006668875,2014-11-13,0.11722628027200699
2014-11-14,0.1974829575249084,2014-11-14,0.1306908130645752
2014-11-17,0.19498899255687174,2014-11-17,0.13706260919570923
2014-11-18,0.21502604303677586,2014-11-18,0.1489129364490509
2014-11-19,0.20426381012392358,2014-11-19,0.15445458889007568
2014-11-20,0.20590979782270602,2014-11-20,0.14594803750514984
2014-11-21,0.2218841796055393,2014-11-21,0.16847027838230133
2014-11-24,0.25158261236547785,2014-11-24,0.18343186378479004
2014-11-25,0.26329494391980224,2014-11-25,0.21558895707130432
2014-11-26,0.2601927353595255,2014-11-26,0.20479147136211395
2014-11-28,0.26603434143433513,2014-11-28,0.2198253870010376
2014-12-01,0.21484375,2014-12-01,0.21649253368377686
2014-12-02,0.17944232945776317,2014-12-02,0.1873263269662857
2014-12-03,0.19478511800474085,2014-12-03,0.19159284234046936
2014-12-04,0.18243900441277328,2014-12-04,0.18424323201179504
2014-12-05,0.16138153908301356,2014-12-05,0.1669219732284546
2014-12-08,0.1425086399674731,2014-12-08,0.17458955943584442
2014-12-09,0.16271013754457453,2014-12-09,0.17499269545078278
2014-12-10,0.17102510460251064,2014-12-10,0.20649857819080353
2014-12-11,0.1611359617185062,2014-12-11,0.19514182209968567
2014-12-12,0.14792342295219174,2014-12-12,0.1976955085992813
2014-12-15,0.13777333894028576,2014-12-15,0.1979442983865738
2014-12-16,0.12410488626790239,2014-12-16,0.19244904816150665
2014-12-17,0.15802286198137172,2014-12-17,0.18991699814796448
2014-12-18,0.1890436985433821,2014-12-18,0.17833521962165833
2014-12-19,0.1644963016980936,2014-12-19,0.15676838159561157
2014-12-22,0.17682609148692308,2014-12-22,0.15404343605041504
2014-12-23,0.1573426573426575,2014-12-23,0.13674108684062958
2014-12-24,0.1488205128205129,2014-12-24,0.13365690410137177
2014-12-26,0.16340069401918744,2014-12-26,0.12824133038520813
2014-12-29,0.1487494957644211,2014-12-29,0.11565739661455154
2014-12-30,0.11926788023475576,2014-12-30,0.10187269002199173
2014-12-31,0.09754399920453416,2014-12-31,0.10345128923654556
2015-01-02,0.08699542652614833,2015-01-02,0.10374920070171356
2015-01-05,0.04865771812080544,2015-01-05,0.09384859353303909
2015-01-06,0.046484144179633535,2015-01-06,0.08731084316968918
2015-01-07,0.06800543171207973,2015-01-07,0.08917592465877533
2015-01-08,0.09556447664741019,2015-01-08,0.06961227208375931
2015-01-09,0.09545232273838633,2015-01-09,0.06544772535562515
2015-01-12,0.06585365853658542,2015-01-12,0.061870209872722626
2015-01-13,0.06698935140367857,2015-01-13,0.05226842314004898
2015-01-14,0.10976349302607646,2015-01-14,0.10123682022094727
2015-01-15,0.088666938442723,2015-01-15,0.11072462052106857
2015-01-16,0.07093058502576532,2015-01-16,0.09848985821008682
2015-01-20,0.10532736884912564,2015-01-20,0.10232709348201752
2015-01-21,0.11797122155321982,2015-01-21,0.10406259447336197
2015-01-22,0.11287128712871297,2015-01-22,0.06742614507675171
2015-01-23,0.11387163561076608,2015-01-23,0.06346657872200012
2015-01-26,0.11253196930946285,2015-01-26,0.06360447406768799
2015-01-27,0.07389550329627093,2015-01-27,0.06776243448257446
2015-01-28,0.14326789609359514,2015-01-28,0.07863912731409073
2015-01-29,0.17050600511911806,2015-01-29,0.0748211070895195
2015-01-30,0.15099715099715083,2015-01-30,0.0798582211136818
2015-02-02,0.17501980982567367,2015-02-02,0.09752898663282394
2015-02-03,0.1740550168216901,2015-02-03,0.10542995482683182
2015-02-04,0.16484801247077163,2015-02-04,0.09623391181230545
2015-02-05,0.17877149877149878,2015-02-05,0.11555048823356628
2015-02-06,0.215183406559722,2015-02-06,0.1725333034992218
2015-02-09,0.1882878411910669,2015-02-09,0.14410024881362915
2015-02-10,0.21885925481969837,2015-02-10,0.15901882946491241
2015-02-11,0.2395037220843672,2015-02-11,0.15842805802822113
2015-02-12,0.2750554547287758,2015-02-12,0.18737778067588806
2015-02-13,0.27207207207207196,2015-02-13,0.1884792596101761
2015-02-17,0.2831760690624372,2015-02-17,0.20333443582057953
2015-02-18,0.2920598273439068,2015-02-18,0.214911550283432
2015-02-19,0.30075949367088595,2015-02-19,0.23843230307102203
2015-02-20,0.2846726190476192,2015-02-20,0.2218165397644043
2015-02-23,0.3165709760443478,2015-02-23,0.22932295501232147
2015-02-24,0.3121215129554251,2015-02-24,0.244779571890831
2015-02-25,0.29035166816952196,2015-02-25,0.26873379945755005
2015-02-26,0.32065822784810116,2015-02-26,0.2924724221229553
2015-02-27,0.31699815460323966,2015-02-27,0.3177086114883423
2015-03-02,0.3410554747558694,2015-03-02,0.34225696325302124
2015-03-03,0.3244599160438211,2015-03-03,0.3247310221195221
2015-03-04,0.28849238171611846,2015-03-04,0.2968851625919342
2015-03-05,0.23362935493315118,2015-03-05,0.26054078340530396
2015-03-06,0.22924555782114764,2015-03-06,0.25289779901504517
2015-03-09,0.21282075741676998,2015-03-09,0.2269662618637085
2015-03-10,0.18333016536780078,2015-03-10,0.21987634897232056
2015-03-11,0.1629721244410618,2015-03-11,0.21767492592334747
2015-03-12,0.1659171819374181,2015-03-12,0.19176213443279266
2015-03-13,0.15138811253959372,2015-03-13,0.17917686700820923
2015-03-16,0.167975322490185,2015-03-16,0.17816831171512604
2015-03-17,0.1762962962962964,2015-03-17,0.16170518100261688
2015-03-18,0.17431444241316263,2015-03-18,0.14324285089969635
2015-03-19,0.17398710865561706,2015-03-19,0.15228016674518585
2015-03-20,0.1565313246371487,2015-03-20,0.15009312331676483
2015-03-23,0.17028518859245612,2015-03-23,0.15247128903865814
2015-03-24,0.16218695532519956,2015-03-24,0.14988863468170166
2015-03-25,0.13369475328493974,2015-03-25,0.15286873281002045
2015-03-26,0.13254329990884228,2015-03-26,0.1420813798904419
2015-03-27,0.10786516853932593,2015-03-27,0.12333895266056061
2015-03-30,0.12010281864917571,2015-03-30,0.10412957519292831
2015-03-31,0.08977053774741628,2015-03-31,0.0887679010629654
2015-04-01,0.09000789542942367,2015-04-01,0.08929092437028885
2015-04-02,0.08530354204555302,2015-04-02,0.07293376326560974
2015-04-06,0.11057818086683513,2015-04-06,0.07994738966226578
2015-04-07,0.08339781618089592,2015-04-07,0.06418830901384354
2015-04-08,0.07838928479436769,2015-04-08,0.06331145763397217
2015-04-09,0.06689146469968388,2015-04-09,0.043518245220184326
2015-04-10,0.08078231292517013,2015-04-10,0.05404054373502731
2015-04-13,0.06596638655462184,2015-04-13,0.04232669621706009
2015-04-14,0.0619692255948876,2015-04-14,0.04440036788582802
2015-04-15,0.10176414356478669,2015-04-15,0.08271849900484085
2015-04-16,0.10067172642414723,2015-04-16,0.08832404017448425
2015-04-17,0.07608039334080896,2015-04-17,0.07611148804426193
2015-04-20,0.10485756342540475,2015-04-20,0.08028611540794373
2015-04-21,0.10356521739130442,2015-04-21,0.0857311338186264
2015-04-22,0.14430604982206408,2015-04-22,0.11334779858589172
2015-04-23,0.13626007711181187,2015-04-23,0.09694042056798935
2015-04-24,0.16373380973648954,2015-04-24,0.12245310842990875
2015-04-27,0.18840709550259804,2015-04-27,0.12957006692886353
2015-04-28,0.18982958170053776,2015-04-28,0.15583547949790955
2015-04-29,0.18863478863478855,2015-04-29,0.17829914391040802
2015-04-30,0.17242025387605975,2015-04-30,0.19969801604747772
2015-05-01,0.17859427840233977,2015-05-01,0.16842707991600037
2015-05-04,0.1424766977363514,2015-05-04,0.13251787424087524
2015-05-05,0.1254249418500626,2015-05-05,0.1423136591911316
2015-05-06,0.10687090490525941,2015-05-06,0.1283697932958603
2015-05-07,0.11302647947396482,2015-05-07,0.13010835647583008
2015-05-08,0.13936255691456112,2015-05-08,0.13267727196216583
2015-05-11,0.10816738310378105,2015-05-11,0.10925861448049545
2015-05-12,0.1049512773242034,2015-05-12,0.10802865028381348
2015-05-13,0.11988979736935668,2015-05-13,0.12067914009094238
2015-05-14,0.16823699945642323,2015-05-14,0.1422288417816162
2015-05-15,0.17781029909448476,2015-05-15,0.15387140214443207
2015-05-18,0.2253176470588234,2015-05-18,0.19120414555072784
2015-05-19,0.2240730284208543,2015-05-19,0.19332532584667206
2015-05-20,0.20705336426914145,2015-05-20,0.1782776266336441
2015-05-21,0.1742783090535347,2015-05-21,0.13418568670749664
2015-05-22,0.18328720649941954,2015-05-22,0.13668185472488403
2015-05-26,0.18645308924485127,2015-05-26,0.17258243262767792
2015-05-27,0.19801306477953173,2015-05-27,0.16487513482570648
2015-05-28,0.20018214936247736,2015-05-28,0.1734832227230072
2015-05-29,0.21962179367159718,2015-05-29,0.2129276841878891
2015-06-01,0.23157845079724515,2015-06-01,0.22595445811748505
2015-06-02,0.19536423841059603,2015-06-02,0.1941782683134079
2015-06-03,0.18776814240073025,2015-06-03,0.18526427447795868
2015-06-04,0.15088967971530254,2015-06-04,0.15301774442195892
2015-06-05,0.13869711453354583,2015-06-05,0.1462741643190384
2015-06-08,0.12997347480106103,2015-06-08,0.14383353292942047
2015-06-09,0.16749129558365405,2015-06-09,0.18699851632118225
2015-06-10,0.11768276819009627,2015-06-10,0.11561846733093262
2015-06-11,0.08149705634987381,2015-06-11,0.07748357206583023
2015-06-12,0.08543871628542177,2015-06-12,0.09276418387889862
2015-06-15,0.06988114304981874,2015-06-15,0.07613758742809296
2015-06-16,0.07543194268857967,2015-06-16,0.07353585958480835
2015-06-17,0.06473737035797922,2015-06-17,0.06274536997079849
2015-06-18,0.06619976654994164,2015-06-18,0.05724189430475235
2015-06-19,0.06449171781720331,2015-06-19,0.06528700888156891
2015-06-22,0.06590377547611093,2015-06-22,0.056185610592365265
2015-06-23,0.041058842812653706,2015-06-23,0.03401719033718109
2015-06-24,0.02586483023702768,2015-06-24,0.008229266852140427
2015-06-25,0.008223944330222999,2015-06-25,-0.005311524495482445
2015-06-26,-0.002596789423984891,2015-06-26,-0.010678786784410477
2015-06-29,-0.025815536259094052,2015-06-29,-0.017216620966792107
2015-06-30,-0.025560346501961706,2015-06-30,-0.02573668770492077
2015-07-01,-0.01440249124172821,2015-07-01,-0.025550125166773796
2015-07-02,-0.023591644465037365,2015-07-02,-0.03497953712940216
2015-07-06,-0.052631578947368474,2015-07-06,-0.061692409217357635
2015-07-07,-0.049027767269425704,2015-07-07,-0.05676189810037613
2015-07-08,-0.048295675130056726,2015-07-08,-0.03277171403169632
2015-07-09,-0.07932369742744316,2015-07-09,-0.04721773415803909
2015-07-10,-0.040323836213607356,2015-07-10,-0.03655347228050232
2015-07-13,-0.02657060965218072,2015-07-13,-0.04496616870164871
2015-07-14,-0.02898886827458269,2015-07-14,-0.04916626960039139
2015-07-15,-0.013381048700793485,2015-07-15,-0.044131889939308167
2015-07-16,0.016612609761885944,2015-07-16,-0.027577539905905724
2015-07-17,0.02385466034755135,2015-07-17,-0.027318427339196205
2015-07-20,0.03877615227308473,2015-07-20,-0.028401853516697884
2015-07-21,0.05011645650951735,2015-07-21,-0.002369694411754608
2015-07-22,0.02437827225130884,2015-07-22,0.022308319807052612
2015-07-23,0.0057051024507834835,2015-07-23,0.006367802619934082
2015-07-24,0.007363055263370777,2015-07-24,0.014597563073039055
2015-07-27,-0.017446978791516687,2015-07-27,0.002528156153857708
2015-07-28,-0.028809823677582003,2015-07-28,-0.016777750104665756
2015-07-29,-0.04265587296645135,2015-07-29,-0.03097871132194996
2015-07-30,-0.0401976548099926,2015-07-30,-0.026898929849267006
2015-07-31,-0.03653693407466252,2015-07-31,-0.01813431642949581
2015-08-03,-0.06894112098105487,2015-08-03,-0.032703034579753876
2015-08-04,-0.0951140579366958,2015-08-04,-0.034132346510887146
2015-08-05,-0.0646782298589722,2015-08-05,-0.0154303889721632
2015-08-06,-0.0733258209916291,2015-08-06,-0.030890488997101784
2015-08-07,-0.06271805273833675,2015-08-07,-0.03155195713043213
2015-08-10,-0.05262324918888983,2015-08-10,-0.0634942501783371
2015-08-11,-0.08792091939242952,2015-08-11,-0.054034121334552765
2015-08-12,-0.07251509054325955,2015-08-12,-0.0584440603852272
2015-08-13,-0.0811522502393871,2015-08-13,-0.0716172382235527
2015-08-14,-0.08943855516293675,2015-08-14,-0.09066561609506607
2015-08-17,-0.07023252122847401,2015-08-17,-0.08456755429506302
2015-08-18,-0.07245222929936301,2015-08-18,-0.0837654322385788
2015-08-19,-0.09126106194690264,2015-08-19,-0.09204211831092834
2015-08-20,-0.11369000786782057,2015-08-20,-0.09733165800571442
2015-08-21,-0.166259361450532,2015-08-21,-0.09807008504867554
2015-08-24,-0.18353127474267616,2015-08-24,-0.10004175454378128
2015-08-25,-0.18173213440605773,2015-08-25,-0.112124502658844
2015-08-26,-0.13061742094000162,2015-08-26,-0.11799091100692749
2015-08-27,-0.0948296593186373,2015-08-27,-0.11624105274677277
2015-08-28,-0.11214733542319744,2015-08-28,-0.1397186815738678
2015-08-31,-0.11149633598613184,2015-08-31,-0.1371728628873825
2015-09-01,-0.16249416886953816,2015-09-01,-0.14837193489074707
2015-09-02,-0.1336469499498727,2015-09-02,-0.1561177372932434
2015-09-03,-0.15282468529321458,2015-09-03,-0.1600089967250824
2015-09-04,-0.17625329815303437,2015-09-04,-0.1741275191307068
2015-09-08,-0.13978247549019607,2015-09-08,-0.1625160127878189
2015-09-09,-0.14373445273631824,2015-09-09,-0.15061134099960327
2015-09-10,-0.10051937674790257,2015-09-10,-0.12817199528217316
2015-09-11,-0.11430787126793329,2015-09-11,-0.15182466804981232
2015-09-14,-0.10404040404040393,2015-09-14,-0.14844399690628052
2015-09-15,-0.07567567567567568,2015-09-15,-0.12682875990867615
2015-09-16,-0.06879449644028479,2015-09-16,-0.11754223704338074
2015-09-17,-0.09053169407632122,2015-09-17,-0.11479717493057251
2015-09-18,-0.11103275348691433,2015-09-18,-0.12714025378227234
2015-09-21,-0.08795123495883472,2015-09-21,-0.11617535352706909
2015-09-22,-0.09903468001430094,2015-09-22,-0.11087141931056976
2015-09-23,-0.09277041504642503,2015-09-23,-0.11055339872837067
2015-09-24,-0.1081814656843737,2015-09-24,-0.12910793721675873
2015-09-25,-0.10918692241981842,2015-09-25,-0.12694738805294037
2015-09-28,-0.1363391965588755,2015-09-28,-0.1351720094680786
2015-09-29,-0.16152840778042588,2015-09-29,-0.13453499972820282
2015-09-30,-0.15462094417960937,2015-09-30,-0.13655714690685272
2015-10-01,-0.16599436791232203,2015-10-01,-0.14775881171226501
2015-10-02,-0.16719480911422968,2015-10-02,-0.15808016061782837
2015-10-05,-0.14534794013269559,2015-10-05,-0.14349152147769928
2015-10-06,-0.15702980044681725,2015-10-06,-0.16101253032684326
2015-10-07,-0.1593565032630141,2015-10-07,-0.16145294904708862
2015-10-08,-0.1595026097635861,2015-10-08,-0.15407797694206238
2015-10-09,-0.14107327536675984,2015-10-09,-0.15744654834270477
2015-10-12,-0.1412742382271469,2015-10-12,-0.1548217535018921
2015-10-13,-0.14086996618505998,2015-10-13,-0.15614843368530273
2015-10-14,-0.14803648732220176,2015-10-14,-0.15143658220767975
2015-10-15,-0.1305091333074233,2015-10-15,-0.14731702208518982
2015-10-16,-0.1311424100156494,2015-10-16,-0.1418662965297699
2015-10-19,-0.12313608538690946,2015-10-19,-0.13940037786960602
2015-10-20,-0.11724084419615144,2015-10-20,-0.1483708620071411
2015-10-21,-0.11532778598646864,2015-10-21,-0.14538905024528503
2015-10-22,-0.09176692616183069,2015-10-22,-0.13458329439163208
2015-10-23,-0.0617711944531989,2015-10-23,-0.13023199141025543
2015-10-26,-0.096551724137931,2015-10-26,-0.13004738092422485
2015-10-27,-0.10015710919088772,2015-10-27,-0.12393350899219513
2015-10-28,-0.06732874569909286,2015-10-28,-0.12451641261577606
2015-10-29,-0.047946287519747166,2015-10-29,-0.11166703701019287
2015-10-30,-0.06355301308674866,2015-10-30,-0.11312517523765564
2015-11-02,-0.04605211367393525,2015-11-02,-0.10385026782751083
2015-11-03,-0.04324408711263772,2015-11-03,-0.10553507506847382
2015-11-04,-0.04313725490196074,2015-11-04,-0.09520363062620163
2015-11-05,-0.045996055226824484,2015-11-05,-0.08396661281585693
2015-11-06,-0.027864771540994093,2015-11-06,-0.06261499971151352
2015-11-09,-0.0387083914690054,2015-11-09,-0.06499487906694412
2015-11-10,-0.07764612954186412,2015-11-10,-0.0703931525349617
2015-11-11,-0.08169882948434037,2015-11-11,-0.06837590038776398
2015-11-12,-0.08158730158730154,2015-11-12,-0.06619974225759506
2015-11-13,-0.10621370037393585,2015-11-13,-0.06631334871053696
2015-11-16,-0.06849147425960678,2015-11-16,-0.04709913581609726
2015-11-17,-0.05313567085866577,2015-11-17,-0.03215111792087555
2015-11-18,-0.04858857884490586,2015-11-18,-0.06277929246425629
2015-11-19,-0.054750915167913417,2015-11-19,-0.08375513553619385
2015-11-20,-0.05023485391290505,2015-11-20,-0.08468908071517944
2015-11-23,-0.07151868790411597,2015-11-23,-0.09298046678304672
2015-11-24,-0.07493580266127142,2015-11-24,-0.10395713895559311
2015-11-25,-0.08941521370158934,2015-11-25,-0.11012953519821167
2015-11-27,-0.10797304459756185,2015-11-27,-0.12482737004756927
2015-11-30,-0.09521988527724667,2015-11-30,-0.11528731882572174
2015-12-01,-0.06292924452962778,2015-12-01,-0.07599344104528427
2015-12-02,-0.07094918504314474,2015-12-02,-0.07494030147790909
2015-12-03,-0.07469879518072287,2015-12-03,-0.07024937123060226
2015-12-04,-0.030463468274008254,2015-12-04,-0.05834262818098068
2015-12-07,-0.04133571081212506,2015-12-07,-0.06315199285745621
2015-12-08,-0.038702333523050636,2015-12-08,-0.05989987403154373
2015-12-09,-0.055160578573179686,2015-12-09,-0.05459114909172058
2015-12-10,-0.042291838417147565,2015-12-10,-0.04665156453847885
2015-12-11,-0.044410672070246515,2015-12-11,-0.024191798642277718
2015-12-14,-0.018841591067690122,2015-12-14,0.006514555308967829
2015-12-15,-0.042547660311958446,2015-12-15,-0.0042017195373773575
2015-12-16,-0.03291930860766079,2015-12-16,-0.007204575464129448
2015-12-17,-0.05661357340720219,2015-12-17,-0.016365505754947662
2015-12-18,-0.11435015035081852,2015-12-18,-0.05778289586305618
2015-12-21,-0.05427790994801296,2015-12-21,-0.013481615111231804
2015-12-22,-0.06950711558486633,2015-12-22,-0.03711614012718201
2015-12-23,-0.056795484151107356,2015-12-23,-0.04418721795082092
2015-12-24,-0.06838565022421517,2015-12-24,-0.05733945965766907
2015-12-28,-0.08825537726186417,2015-12-28,-0.07232292741537094
2015-12-29,-0.0666094420600859,2015-12-29,-0.07200834900140762
2015-12-30,-0.06686375097817587,2015-12-30,-0.0636385902762413
2015-12-31,-0.06560142032845095,2015-12-31,-0.0471789613366127
2016-01-04,-0.0038767019667171887,2016-01-04,0.012418709695339203
2016-01-05,-0.003975950349107915,2016-01-05,0.03504405915737152
2016-01-06,-0.0293040293040292,2016-01-06,0.022865518927574158
2016-01-07,-0.12070380162275496,2016-01-07,-0.04098176211118698
2016-01-08,-0.14133900106269937,2016-01-08,-0.0774802416563034
2016-01-11,-0.13028510901226942,2016-01-11,-0.09027888625860214
2016-01-12,-0.11351543100390216,2016-01-12,-0.0952596589922905
2016-01-13,-0.09589676940215375,2016-01-13,-0.061192966997623444
2016-01-14,-0.11411785650703232,2016-01-14,-0.10668623447418213
2016-01-15,-0.11996013409440975,2016-01-15,-0.09681630879640579
2016-01-19,-0.1154022146975382,2016-01-19,-0.09341835975646973
2016-01-20,-0.13818894132312343,2016-01-20,-0.12245535850524902
2016-01-21,-0.12573763050385844,2016-01-21,-0.11057217419147491
2016-01-22,-0.09904948032335426,2016-01-22,-0.13333413004875183
2016-01-25,-0.12932317660450043,2016-01-25,-0.14674267172813416
2016-01-26,-0.13285924898100776,2016-01-26,-0.15493245422840118
2016-01-27,-0.19659442724458198,2016-01-27,-0.16118188202381134
2016-01-28,-0.19173610514560602,2016-01-28,-0.1639559417963028
2016-01-29,-0.1455407303370786,2016-01-29,-0.15008988976478577
2016-02-01,-0.15002203613926834,2016-02-01,-0.14926788210868835
2016-02-02,-0.17993229754361595,2016-02-02,-0.16357368230819702
2016-02-03,-0.15035273368606716,2016-02-03,-0.15376727283000946
2016-02-04,-0.15500349895031496,2016-02-04,-0.16221842169761658
2016-02-05,-0.18243478260869572,2016-02-05,-0.16824951767921448
2016-02-08,-0.17173742481039134,2016-02-08,-0.16832005977630615
2016-02-09,-0.15519388118107436,2016-02-09,-0.15465658903121948
2016-02-10,-0.13561342380341102,2016-02-10,-0.1317688524723053
2016-02-11,-0.14779445202364716,2016-02-11,-0.14045795798301697
2016-02-12,-0.14227048731520353,2016-02-12,-0.13993048667907715
2016-02-16,-0.12447907229570565,2016-02-16,-0.14794692397117615
2016-02-17,-0.11428055605705001,2016-02-17,-0.151581808924675
2016-02-18,-0.13520797771988136,2016-02-18,-0.15446878969669342
2016-02-19,-0.13305650839501715,2016-02-19,-0.14953763782978058
2016-02-22,-0.11525114155251148,2016-02-22,-0.13907992839813232
2016-02-23,-0.1554584373885124,2016-02-23,-0.15677790343761444
2016-02-24,-0.13888888888888895,2016-02-24,-0.152711421251297
2016-02-25,-0.13444851954557657,2016-02-25,-0.15370586514472961
2016-02-26,-0.1206787042918065,2016-02-26,-0.1416265368461609
2016-02-29,-0.13561594850706238,2016-02-29,-0.15269532799720764
2016-03-01,-0.09465057636887608,2016-03-01,-0.1459168642759323
2016-03-02,-0.09827262149825478,2016-03-02,-0.1483481377363205
2016-03-03,-0.10784916937681288,2016-03-03,-0.15909816324710846
2016-03-04,-0.09449718706047816,2016-03-04,-0.15463563799858093
2016-03-07,-0.11800865800865801,2016-03-07,-0.16127847135066986
2016-03-08,-0.15157877057440372,2016-03-08,-0.1797010749578476
2016-03-09,-0.12283136710617626,2016-03-09,-0.15040908753871918
2016-03-10,-0.11680488869489303,2016-03-10,-0.14173948764801025
2016-03-11,-0.14261759034124244,2016-03-11,-0.17075888812541962
