,Actual,Date,Forecasted
2017-09-25,-0.01049576886008119,2017-09-25,-0.02112387679517269
2017-09-26,-0.0028189090290189345,2017-09-26,-0.016186797991394997
2017-09-27,0.03931398131205399,2017-09-27,0.0029973601922392845
2017-09-28,0.03732972077970942,2017-09-28,-0.0018607936799526215
2017-09-29,0.03705281543885075,2017-09-29,-0.006998294964432716
2017-10-02,0.031329950537267504,2017-10-02,0.0015060100704431534
2017-10-03,0.029451322185392037,2017-10-03,0.0008403956890106201
2017-10-04,0.042170622857512496,2017-10-04,0.02702752687036991
2017-10-05,0.0637133170657973,2017-10-05,0.032680727541446686
2017-10-06,0.07902309772280569,2017-10-06,0.04422775283455849
2017-10-09,0.05519991492981702,2017-10-09,0.026308193802833557
2017-10-10,0.04797470771711665,2017-10-10,0.029558386653661728
2017-10-11,0.0733917535676547,2017-10-11,0.04065212979912758
2017-10-12,0.08076303062869417,2017-10-12,0.0538531094789505
2017-10-13,0.0859146886750779,2017-10-13,0.061895549297332764
2017-10-16,0.07865348650814852,2017-10-16,0.05692756921052933
2017-10-17,0.0713945084408083,2017-10-17,0.051151715219020844
2017-10-18,0.06019429672124277,2017-10-18,0.04036390781402588
2017-10-19,0.052363995420120046,2017-10-19,0.047416768968105316
2017-10-20,0.06754259251391437,2017-10-20,0.06099140644073486
2017-10-23,0.04619859450967079,2017-10-23,0.05986737459897995
2017-10-24,0.04063628420132859,2017-10-24,0.0462971106171608
2017-10-25,0.053164933450887464,2017-10-25,0.05189941078424454
2017-10-26,0.051023545251195346,2017-10-26,0.04535790532827377
2017-10-27,0.09192415359425343,2017-10-27,0.03811132162809372
2017-10-30,0.08700180968814442,2017-10-30,0.03815285116434097
2017-10-31,0.09882675800155294,2017-10-31,0.05915708839893341
2017-11-01,0.11473446738444748,2017-11-01,0.074773870408535
2017-11-02,0.12177467061037905,2017-11-02,0.09234017133712769
2017-11-03,0.12075443502764549,2017-11-03,0.09309331327676773
2017-11-06,0.10040737066509076,2017-11-06,0.08882065117359161
2017-11-07,0.11064323782386176,2017-11-07,0.095091812312603
2017-11-09,0.11074359137459444,2017-11-09,0.10568813979625702
2017-11-10,0.11759857858457856,2017-11-10,0.11991019546985626
2017-11-13,0.11069626532114407,2017-11-13,0.11623949557542801
2017-11-14,0.08515470361496003,2017-11-14,0.08669982105493546
2017-11-15,0.07421150278293154,2017-11-15,0.07840939611196518
2017-11-16,0.07676744854783712,2017-11-16,0.06429782509803772
2017-11-17,0.07072053913816467,2017-11-17,0.0699918270111084
2017-11-20,0.06437741749650239,2017-11-20,0.061805397272109985
2017-11-21,0.08638987153230304,2017-11-21,0.06515414267778397
2017-11-22,0.06773312762005301,2017-11-22,0.04322173446416855
2017-11-24,0.0632824765508635,2017-11-24,0.03525995463132858
2017-11-27,0.0803176426721488,2017-11-27,0.040242549031972885
2017-11-28,0.07642235270297637,2017-11-28,0.05178169161081314
2017-11-29,0.03155173271018752,2017-11-29,0.03708498924970627
2017-11-30,0.03034853080097455,2017-11-30,0.03830884024500847
2017-12-01,0.017065692996120374,2017-12-01,0.03398159146308899
2017-12-04,0.00249665626393214,2017-12-04,0.027387984097003937
2017-12-05,0.008506429277942651,2017-12-05,0.017578547820448875
2017-12-06,0.01972865691095449,2017-12-06,0.008093435317277908
2017-12-07,0.04265152120099014,2017-12-07,0.015383608639240265
2017-12-08,0.04408648153859929,2017-12-08,0.01122021023184061
2017-12-11,0.06740467155062202,2017-12-11,0.035388216376304626
2017-12-12,0.06098190168843387,2017-12-12,0.0363098680973053
2017-12-13,0.06044621063885591,2017-12-13,0.037237972021102905
2017-12-14,0.06662161344334394,2017-12-14,0.04135841503739357
2017-12-15,0.03708146700591097,2017-12-15,-0.0009462404996156693
